"Date","DAILY_AQI_VALUE","Site.Name","AQS_PARAMETER_DESC","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
NA,"PM.25","Hickory Water Tower","PM2.5 - Local Conditions","Catawba",35.728889,-81.365556
